"gene_name","entrez_id","gene_chromosome","gene_strand","gene_start","gene_end","cis_start","cis_end","sample","is_nepc","has_rnaseq","rnaseq_id","has_fusion","insertion_chr","insertion_start","insertion_end","insertion_midpoint","read_count","insertion_strand","distance_to_gene","is_distant","is_exonic","is_same_strand","classification","tss_position","distance_from_tss","is_promoter_proximal","intron_number","pct_into_transcript","is_early_intronic","sb_mechanism"
"Rbm15","229700","chr3","-",107325421,107333673,107309200,107326200,"B3-2-21",FALSE,FALSE,NA,FALSE,"chr3",107323550,107323650,107323600,886,"-",1821,FALSE,FALSE,FALSE,"intronic_opposite",107333673,10073,FALSE,NA,122.07,FALSE,"disruption"
"Rc3h2","319817","chr2","-",37370069,37422903,37378600,37679600,"B3-14",FALSE,FALSE,NA,FALSE,"chr2",37378550,37378650,37378600,2792,"+",0,FALSE,TRUE,TRUE,"exonic_same",37422903,44303,FALSE,NA,83.85,FALSE,"disruption"
"Rc3h2","319817","chr2","-",37370069,37422903,37378600,37679600,"N3-3",FALSE,FALSE,NA,FALSE,"chr2",37379250,37379350,37379300,265,"+",0,FALSE,TRUE,TRUE,"exonic_same",37422903,43603,FALSE,NA,82.53,FALSE,"disruption"
"Rc3h2","319817","chr2","-",37370069,37422903,37378600,37679600,"N3-1-3",TRUE,TRUE,"CMZ104",FALSE,"chr2",37381450,37381550,37381500,12889,"+",0,FALSE,FALSE,TRUE,"intronic_same",37422903,41403,FALSE,22,78.36,FALSE,"disruption"
"Rc3h2","319817","chr2","-",37370069,37422903,37378600,37679600,"N3-14",FALSE,FALSE,NA,FALSE,"chr2",37426750,37426850,37426800,448,"-",3897,TRUE,FALSE,FALSE,"distant",37422903,-3897,FALSE,NA,-7.38,FALSE,"disruption"
"Rc3h2","319817","chr2","-",37370069,37422903,37378600,37679600,"B-B08",TRUE,TRUE,"CMZ106",FALSE,"chr2",37442550,37442650,37442600,277,"-",19697,TRUE,FALSE,FALSE,"distant",37422903,-19697,FALSE,NA,-37.28,FALSE,"disruption"
"Rc3h2","319817","chr2","-",37370069,37422903,37378600,37679600,"B-2-23",FALSE,FALSE,NA,FALSE,"chr2",37525950,37526050,37526000,407,"+",103097,TRUE,FALSE,TRUE,"distant",37422903,-103097,FALSE,NA,-195.13,FALSE,"disruption"
"Rc3h2","319817","chr2","-",37370069,37422903,37378600,37679600,"N3-5",FALSE,FALSE,NA,FALSE,"chr2",37559950,37560050,37560000,1174,"-",137097,TRUE,FALSE,FALSE,"distant",37422903,-137097,FALSE,NA,-259.49,FALSE,"disruption"
"Rc3h2","319817","chr2","-",37370069,37422903,37378600,37679600,"N3-6",TRUE,FALSE,NA,FALSE,"chr2",37589050,37589150,37589100,765,"-",166197,TRUE,FALSE,FALSE,"distant",37422903,-166197,FALSE,NA,-314.56,FALSE,"disruption"
"Rc3h2","319817","chr2","-",37370069,37422903,37378600,37679600,"B3-11",FALSE,FALSE,NA,FALSE,"chr2",37613050,37613150,37613100,1722,"-",190197,TRUE,FALSE,FALSE,"distant",37422903,-190197,FALSE,NA,-359.99,FALSE,"disruption"
"Rc3h2","319817","chr2","-",37370069,37422903,37378600,37679600,"N3-9",FALSE,FALSE,NA,FALSE,"chr2",37657050,37657150,37657100,4277,"-",234197,TRUE,FALSE,FALSE,"distant",37422903,-234197,FALSE,NA,-443.27,FALSE,"disruption"
"Rc3h2","319817","chr2","-",37370069,37422903,37378600,37679600,"B3-9",FALSE,FALSE,NA,FALSE,"chr2",37657050,37657150,37657100,5053,"-",234197,TRUE,FALSE,FALSE,"distant",37422903,-234197,FALSE,NA,-443.27,FALSE,"disruption"
"Rc3h2","319817","chr2","-",37370069,37422903,37378600,37679600,"N-A07",FALSE,TRUE,"CMZ182,CMZ357",FALSE,"chr2",37664750,37664850,37664800,376,"+",241897,TRUE,FALSE,TRUE,"distant",37422903,-241897,FALSE,NA,-457.84,FALSE,"disruption"
"Rcor2","104383","chr19","+",7267325,7275225,7284500,7354500,"N-A08",TRUE,FALSE,NA,FALSE,"chr19",7284450,7284550,7284500,897,"-",9275,TRUE,FALSE,FALSE,"distant",7267325,17175,FALSE,NA,217.41,FALSE,"disruption"
"Rcor2","104383","chr19","+",7267325,7275225,7284500,7354500,"N3-1-5",TRUE,TRUE,"CMZ108",FALSE,"chr19",7316750,7316850,7316800,1617,"-",41575,TRUE,FALSE,FALSE,"distant",7267325,49475,FALSE,NA,626.27,FALSE,"disruption"
"Rcor2","104383","chr19","+",7267325,7275225,7284500,7354500,"B3-1-5",TRUE,TRUE,"CMZ108",FALSE,"chr19",7316750,7316850,7316800,2180,"-",41575,TRUE,FALSE,FALSE,"distant",7267325,49475,FALSE,NA,626.27,FALSE,"disruption"
"Rcor2","104383","chr19","+",7267325,7275225,7284500,7354500,"N3-1-13",FALSE,TRUE,"CMZ182,CMZ357",FALSE,"chr19",7323250,7323350,7323300,1370,"-",48075,TRUE,FALSE,FALSE,"distant",7267325,55975,FALSE,NA,708.54,FALSE,"disruption"
"Rcor2","104383","chr19","+",7267325,7275225,7284500,7354500,"N3-2-22",TRUE,TRUE,"CMZ347",FALSE,"chr19",7326050,7326150,7326100,3572,"+",50875,TRUE,FALSE,TRUE,"distant",7267325,58775,FALSE,NA,743.99,FALSE,"disruption"
"Rcor2","104383","chr19","+",7267325,7275225,7284500,7354500,"B3-2-22",TRUE,TRUE,"CMZ347",FALSE,"chr19",7326150,7326250,7326200,6464,"+",50975,TRUE,FALSE,TRUE,"distant",7267325,58875,FALSE,NA,745.25,FALSE,"disruption"
"Rcor2","104383","chr19","+",7267325,7275225,7284500,7354500,"N3-14",FALSE,FALSE,NA,FALSE,"chr19",7335350,7335450,7335400,1090,"+",60175,TRUE,FALSE,TRUE,"distant",7267325,68075,FALSE,NA,861.71,FALSE,"disruption"
"Rcor2","104383","chr19","+",7267325,7275225,7284500,7354500,"N3-3",FALSE,FALSE,NA,FALSE,"chr19",7339250,7339350,7339300,974,"+",64075,TRUE,FALSE,TRUE,"distant",7267325,71975,FALSE,NA,911.08,FALSE,"disruption"
"Rfx7","319758","chr9","+",72532240,72622937,72493300,72794300,"N3-c-9",FALSE,FALSE,NA,FALSE,"chr9",72493250,72493350,72493300,4619,"-",38940,TRUE,FALSE,FALSE,"distant",72532240,-38940,FALSE,NA,-42.93,FALSE,"disruption"
"Rfx7","319758","chr9","+",72532240,72622937,72493300,72794300,"N3-1-13",FALSE,TRUE,"CMZ182,CMZ357",FALSE,"chr9",72515850,72515950,72515900,798,"-",16340,TRUE,FALSE,FALSE,"distant",72532240,-16340,FALSE,NA,-18.02,FALSE,"disruption"
"Rfx7","319758","chr9","+",72532240,72622937,72493300,72794300,"B-A05",FALSE,TRUE,"CMZ109",FALSE,"chr9",72538850,72538950,72538900,884,"+",0,FALSE,FALSE,TRUE,"intronic_same",72532240,6660,FALSE,6,7.34,TRUE,"activation"
"Rfx7","319758","chr9","+",72532240,72622937,72493300,72794300,"N-B03",FALSE,TRUE,"CMZ183",FALSE,"chr9",72539550,72539650,72539600,13904,"-",0,FALSE,FALSE,FALSE,"intronic_opposite",72532240,7360,FALSE,6,8.11,FALSE,"disruption"
"Rfx7","319758","chr9","+",72532240,72622937,72493300,72794300,"N-B10",FALSE,FALSE,NA,FALSE,"chr9",72574550,72574650,72574600,272,"+",0,FALSE,FALSE,TRUE,"intronic_same",72532240,42360,FALSE,6,46.7,FALSE,"disruption"
"Rfx7","319758","chr9","+",72532240,72622937,72493300,72794300,"N3-11",FALSE,FALSE,NA,FALSE,"chr9",72576250,72576350,72576300,2320,"-",0,FALSE,FALSE,FALSE,"intronic_opposite",72532240,44060,FALSE,6,48.58,FALSE,"disruption"
"Rfx7","319758","chr9","+",72532240,72622937,72493300,72794300,"N3-8",FALSE,FALSE,NA,FALSE,"chr9",72576250,72576350,72576300,3696,"-",0,FALSE,FALSE,FALSE,"intronic_opposite",72532240,44060,FALSE,6,48.58,FALSE,"disruption"
"Rfx7","319758","chr9","+",72532240,72622937,72493300,72794300,"B3-2-36",TRUE,FALSE,NA,FALSE,"chr9",72670450,72670550,72670500,4400,"+",47563,TRUE,FALSE,TRUE,"distant",72532240,138260,FALSE,NA,152.44,FALSE,"disruption"
"Rfx7","319758","chr9","+",72532240,72622937,72493300,72794300,"N3-2-36",TRUE,FALSE,NA,FALSE,"chr9",72670450,72670550,72670500,5087,"+",47563,TRUE,FALSE,TRUE,"distant",72532240,138260,FALSE,NA,152.44,FALSE,"disruption"
"Rfx7","319758","chr9","+",72532240,72622937,72493300,72794300,"N-B02",TRUE,FALSE,NA,FALSE,"chr9",72705650,72705750,72705700,397,"+",82763,TRUE,FALSE,TRUE,"distant",72532240,173460,FALSE,NA,191.25,FALSE,"disruption"
"Rfx7","319758","chr9","+",72532240,72622937,72493300,72794300,"B3-5",FALSE,FALSE,NA,FALSE,"chr9",72708950,72709050,72709000,313,"-",86063,TRUE,FALSE,FALSE,"distant",72532240,176760,FALSE,NA,194.89,FALSE,"disruption"
"Rfx7","319758","chr9","+",72532240,72622937,72493300,72794300,"B3-3",FALSE,FALSE,NA,FALSE,"chr9",72728950,72729050,72729000,1718,"+",106063,TRUE,FALSE,TRUE,"distant",72532240,196760,FALSE,NA,216.94,FALSE,"disruption"
"Rfx7","319758","chr9","+",72532240,72622937,72493300,72794300,"N-A08",TRUE,FALSE,NA,FALSE,"chr9",72732250,72732350,72732300,1129,"-",109363,TRUE,FALSE,FALSE,"distant",72532240,200060,FALSE,NA,220.58,FALSE,"disruption"
"Rfx7","319758","chr9","+",72532240,72622937,72493300,72794300,"B3-c-10",TRUE,FALSE,NA,FALSE,"chr9",72763450,72763550,72763500,1410,"+",140563,TRUE,FALSE,TRUE,"distant",72532240,231260,FALSE,NA,254.98,FALSE,"disruption"
"Rhoa","11848","chr9","+",108306129,108337934,108217900,108425900,"B-A04",FALSE,TRUE,"CMZ101",FALSE,"chr9",108217850,108217950,108217900,5236,"+",88229,TRUE,FALSE,TRUE,"distant",108306129,-88229,FALSE,NA,-277.41,FALSE,"disruption"
"Rhoa","11848","chr9","+",108306129,108337934,108217900,108425900,"B3-5",FALSE,FALSE,NA,FALSE,"chr9",108220550,108220650,108220600,539,"+",85529,TRUE,FALSE,TRUE,"distant",108306129,-85529,FALSE,NA,-268.92,FALSE,"disruption"
"Rhoa","11848","chr9","+",108306129,108337934,108217900,108425900,"N3-13",FALSE,FALSE,NA,FALSE,"chr9",108301150,108301250,108301200,2171,"-",4929,TRUE,FALSE,FALSE,"distant",108306129,-4929,FALSE,NA,-15.5,FALSE,"disruption"
"Rhoa","11848","chr9","+",108306129,108337934,108217900,108425900,"N3-10",FALSE,FALSE,NA,FALSE,"chr9",108301150,108301250,108301200,2576,"-",4929,TRUE,FALSE,FALSE,"distant",108306129,-4929,FALSE,NA,-15.5,FALSE,"disruption"
"Rhoa","11848","chr9","+",108306129,108337934,108217900,108425900,"B3-10",FALSE,FALSE,NA,FALSE,"chr9",108301150,108301250,108301200,7330,"-",4929,TRUE,FALSE,FALSE,"distant",108306129,-4929,FALSE,NA,-15.5,FALSE,"disruption"
"Rhoa","11848","chr9","+",108306129,108337934,108217900,108425900,"B3-13",FALSE,FALSE,NA,FALSE,"chr9",108301150,108301250,108301200,4999,"-",4929,TRUE,FALSE,FALSE,"distant",108306129,-4929,FALSE,NA,-15.5,FALSE,"disruption"
"Rhoa","11848","chr9","+",108306129,108337934,108217900,108425900,"N-B09",TRUE,TRUE,"CMZ104",FALSE,"chr9",108312550,108312650,108312600,3433,"+",0,FALSE,FALSE,TRUE,"intronic_same",108306129,6471,FALSE,4,20.35,FALSE,"disruption"
"Rhoa","11848","chr9","+",108306129,108337934,108217900,108425900,"B3-3",FALSE,FALSE,NA,FALSE,"chr9",108324450,108324550,108324500,29425,"+",0,FALSE,FALSE,TRUE,"intronic_same",108306129,18371,FALSE,5,57.76,FALSE,"disruption"
"Rhoa","11848","chr9","+",108306129,108337934,108217900,108425900,"N3-3",FALSE,FALSE,NA,FALSE,"chr9",108324450,108324550,108324500,5116,"+",0,FALSE,FALSE,TRUE,"intronic_same",108306129,18371,FALSE,5,57.76,FALSE,"disruption"
"Rhoa","11848","chr9","+",108306129,108337934,108217900,108425900,"N3-5",FALSE,FALSE,NA,FALSE,"chr9",108350050,108350150,108350100,709,"+",12166,TRUE,FALSE,TRUE,"distant",108306129,43971,FALSE,NA,138.25,FALSE,"disruption"
"Rhoa","11848","chr9","+",108306129,108337934,108217900,108425900,"N-A08",TRUE,FALSE,NA,FALSE,"chr9",108378950,108379050,108379000,1032,"+",41066,TRUE,FALSE,TRUE,"distant",108306129,72871,FALSE,NA,229.12,FALSE,"disruption"
"Rhoa","11848","chr9","+",108306129,108337934,108217900,108425900,"N3-c-14",FALSE,FALSE,NA,FALSE,"chr9",108383050,108383150,108383100,432,"+",45166,TRUE,FALSE,TRUE,"distant",108306129,76971,FALSE,NA,242.01,FALSE,"disruption"
"Rhoa","11848","chr9","+",108306129,108337934,108217900,108425900,"N-2-21",FALSE,TRUE,"CMZ353",FALSE,"chr9",108386750,108386850,108386800,97,"+",48866,TRUE,FALSE,TRUE,"distant",108306129,80671,FALSE,NA,253.64,FALSE,"disruption"
"Rnf111","93836","chr9","-",70425424,70503725,70439900,70740900,"N3-1-11",TRUE,FALSE,NA,FALSE,"chr9",70439850,70439950,70439900,2126,"+",0,FALSE,TRUE,TRUE,"exonic_same",70503725,63825,FALSE,NA,81.51,FALSE,"disruption"
"Rnf111","93836","chr9","-",70425424,70503725,70439900,70740900,"B-A07",FALSE,TRUE,"CMZ182,CMZ357",FALSE,"chr9",70455750,70455850,70455800,58401,"+",0,FALSE,FALSE,TRUE,"intronic_same",70503725,47925,FALSE,11,61.21,FALSE,"disruption"
"Rnf111","93836","chr9","-",70425424,70503725,70439900,70740900,"B3-1-13",FALSE,TRUE,"CMZ182,CMZ357",FALSE,"chr9",70455750,70455850,70455800,6689,"+",0,FALSE,FALSE,TRUE,"intronic_same",70503725,47925,FALSE,11,61.21,FALSE,"disruption"
"Rnf111","93836","chr9","-",70425424,70503725,70439900,70740900,"N3-1-13",FALSE,TRUE,"CMZ182,CMZ357",FALSE,"chr9",70455750,70455850,70455800,1053,"+",0,FALSE,FALSE,TRUE,"intronic_same",70503725,47925,FALSE,11,61.21,FALSE,"disruption"
"Rnf111","93836","chr9","-",70425424,70503725,70439900,70740900,"N-A07",FALSE,TRUE,"CMZ182,CMZ357",FALSE,"chr9",70455750,70455850,70455800,234,"+",0,FALSE,FALSE,TRUE,"intronic_same",70503725,47925,FALSE,11,61.21,FALSE,"disruption"
"Rnf111","93836","chr9","-",70425424,70503725,70439900,70740900,"N3-2-21",FALSE,FALSE,NA,FALSE,"chr9",70472750,70472850,70472800,3145,"+",0,FALSE,FALSE,TRUE,"intronic_same",70503725,30925,FALSE,7,39.5,FALSE,"disruption"
"Rnf111","93836","chr9","-",70425424,70503725,70439900,70740900,"N3-c-9",FALSE,FALSE,NA,FALSE,"chr9",70476850,70476950,70476900,12674,"-",0,FALSE,FALSE,FALSE,"intronic_opposite",70503725,26825,FALSE,6,34.26,FALSE,"disruption"
"Rnf111","93836","chr9","-",70425424,70503725,70439900,70740900,"B3-c-9",FALSE,FALSE,NA,FALSE,"chr9",70476850,70476950,70476900,3220,"-",0,FALSE,FALSE,FALSE,"intronic_opposite",70503725,26825,FALSE,6,34.26,FALSE,"disruption"
"Rnf111","93836","chr9","-",70425424,70503725,70439900,70740900,"N-3-1",FALSE,FALSE,NA,FALSE,"chr9",70499050,70499150,70499100,793,"+",0,FALSE,FALSE,TRUE,"intronic_same",70503725,4625,FALSE,6,5.91,TRUE,"activation"
"Rnf111","93836","chr9","-",70425424,70503725,70439900,70740900,"B3-1-13",FALSE,TRUE,"CMZ182,CMZ357",FALSE,"chr9",70514250,70514350,70514300,871,"+",10575,TRUE,FALSE,TRUE,"distant",70503725,-10575,FALSE,NA,-13.51,FALSE,"disruption"
"Rnf111","93836","chr9","-",70425424,70503725,70439900,70740900,"N3-1-13",FALSE,TRUE,"CMZ182,CMZ357",FALSE,"chr9",70514250,70514350,70514300,759,"-",10575,TRUE,FALSE,FALSE,"distant",70503725,-10575,FALSE,NA,-13.51,FALSE,"disruption"
"Rnf111","93836","chr9","-",70425424,70503725,70439900,70740900,"B3-7",FALSE,FALSE,NA,FALSE,"chr9",70554950,70555050,70555000,740,"-",51275,TRUE,FALSE,FALSE,"distant",70503725,-51275,FALSE,NA,-65.48,FALSE,"disruption"
"Rnf111","93836","chr9","-",70425424,70503725,70439900,70740900,"N-2-21",FALSE,TRUE,"CMZ353",FALSE,"chr9",70556050,70556150,70556100,129,"+",52375,TRUE,FALSE,TRUE,"distant",70503725,-52375,FALSE,NA,-66.89,FALSE,"disruption"
"Rnf111","93836","chr9","-",70425424,70503725,70439900,70740900,"B3-5",FALSE,FALSE,NA,FALSE,"chr9",70614350,70614450,70614400,266,"-",110675,TRUE,FALSE,FALSE,"distant",70503725,-110675,FALSE,NA,-141.35,FALSE,"disruption"
"Rnf111","93836","chr9","-",70425424,70503725,70439900,70740900,"N3-1-2",TRUE,TRUE,"CMZ107",FALSE,"chr9",70630150,70630250,70630200,1686,"-",126475,TRUE,FALSE,FALSE,"distant",70503725,-126475,FALSE,NA,-161.52,FALSE,"disruption"
"Rnf111","93836","chr9","-",70425424,70503725,70439900,70740900,"B3-1-11",TRUE,FALSE,NA,FALSE,"chr9",70680850,70680950,70680900,1362,"-",177175,TRUE,FALSE,FALSE,"distant",70503725,-177175,FALSE,NA,-226.27,FALSE,"disruption"
"Rnf111","93836","chr9","-",70425424,70503725,70439900,70740900,"B-1-10",FALSE,FALSE,NA,FALSE,"chr9",70700650,70700750,70700700,73,"+",196975,TRUE,FALSE,TRUE,"distant",70503725,-196975,FALSE,NA,-251.56,FALSE,"disruption"
"Rnf111","93836","chr9","-",70425424,70503725,70439900,70740900,"N-1-4",FALSE,FALSE,NA,FALSE,"chr9",70717350,70717450,70717400,8,"+",213675,TRUE,FALSE,TRUE,"distant",70503725,-213675,FALSE,NA,-272.89,FALSE,"disruption"
"Rnf111","93836","chr9","-",70425424,70503725,70439900,70740900,"B-2-25",FALSE,TRUE,"CMZ349",FALSE,"chr9",70724850,70724950,70724900,3094,"+",221175,TRUE,FALSE,TRUE,"distant",70503725,-221175,FALSE,NA,-282.47,FALSE,"disruption"
"Rnf111","93836","chr9","-",70425424,70503725,70439900,70740900,"N-2-25",FALSE,TRUE,"CMZ349",FALSE,"chr9",70724850,70724950,70724900,1822,"+",221175,TRUE,FALSE,TRUE,"distant",70503725,-221175,FALSE,NA,-282.47,FALSE,"disruption"
"Rnf111","93836","chr9","-",70425424,70503725,70439900,70740900,"N3-17",TRUE,FALSE,NA,FALSE,"chr9",70736350,70736450,70736400,2196,"-",232675,TRUE,FALSE,FALSE,"distant",70503725,-232675,FALSE,NA,-297.15,FALSE,"disruption"
"Rnf111","93836","chr9","-",70425424,70503725,70439900,70740900,"B3-17",TRUE,FALSE,NA,FALSE,"chr9",70736350,70736450,70736400,2687,"-",232675,TRUE,FALSE,FALSE,"distant",70503725,-232675,FALSE,NA,-297.15,FALSE,"disruption"
"Rnu12","104307","chr15","+",83149644,83149794,83130800,83147800,"N3-1-5",TRUE,TRUE,"CMZ108",FALSE,"chr15",83130750,83130850,83130800,1524,"-",18844,TRUE,FALSE,FALSE,"distant",83149644,-18844,FALSE,NA,-12562.67,FALSE,"disruption"
"Rnu12","104307","chr15","+",83149644,83149794,83130800,83147800,"N-1-10",FALSE,FALSE,NA,FALSE,"chr15",83138650,83138750,83138700,86,"-",10944,TRUE,FALSE,FALSE,"distant",83149644,-10944,FALSE,NA,-7296,FALSE,"disruption"
"Rnu12","104307","chr15","+",83149644,83149794,83130800,83147800,"N-B02",TRUE,FALSE,NA,FALSE,"chr15",83141450,83141550,83141500,900,"-",8144,TRUE,FALSE,FALSE,"distant",83149644,-8144,FALSE,NA,-5429.33,FALSE,"disruption"
"Rnu12","104307","chr15","+",83149644,83149794,83130800,83147800,"B3-21",FALSE,FALSE,NA,FALSE,"chr15",83144050,83144150,83144100,3692,"+",5544,TRUE,FALSE,TRUE,"distant",83149644,-5544,FALSE,NA,-3696,FALSE,"disruption"
"Rnu12","104307","chr15","+",83149644,83149794,83130800,83147800,"N3-21",FALSE,FALSE,NA,FALSE,"chr15",83144050,83144150,83144100,2799,"+",5544,TRUE,FALSE,TRUE,"distant",83149644,-5544,FALSE,NA,-3696,FALSE,"disruption"
"Rnu12","104307","chr15","+",83149644,83149794,83130800,83147800,"N-1-10",FALSE,FALSE,NA,FALSE,"chr15",83144550,83144650,83144600,61,"-",5044,TRUE,FALSE,FALSE,"distant",83149644,-5044,FALSE,NA,-3362.67,FALSE,"disruption"
"Rrp7a","74778","chr15","-",83113433,83122801,83130800,83147800,"N3-1-5",TRUE,TRUE,"CMZ108",FALSE,"chr15",83130750,83130850,83130800,1524,"-",7999,TRUE,FALSE,FALSE,"distant",83122801,-7999,FALSE,NA,-85.39,FALSE,"disruption"
"Rrp7a","74778","chr15","-",83113433,83122801,83130800,83147800,"N-1-10",FALSE,FALSE,NA,FALSE,"chr15",83138650,83138750,83138700,86,"-",15899,TRUE,FALSE,FALSE,"distant",83122801,-15899,FALSE,NA,-169.72,FALSE,"disruption"
"Rrp7a","74778","chr15","-",83113433,83122801,83130800,83147800,"N-B02",TRUE,FALSE,NA,FALSE,"chr15",83141450,83141550,83141500,900,"-",18699,TRUE,FALSE,FALSE,"distant",83122801,-18699,FALSE,NA,-199.61,FALSE,"disruption"
"Rrp7a","74778","chr15","-",83113433,83122801,83130800,83147800,"B3-21",FALSE,FALSE,NA,FALSE,"chr15",83144050,83144150,83144100,3692,"+",21299,TRUE,FALSE,TRUE,"distant",83122801,-21299,FALSE,NA,-227.36,FALSE,"disruption"
"Rrp7a","74778","chr15","-",83113433,83122801,83130800,83147800,"N3-21",FALSE,FALSE,NA,FALSE,"chr15",83144050,83144150,83144100,2799,"+",21299,TRUE,FALSE,TRUE,"distant",83122801,-21299,FALSE,NA,-227.36,FALSE,"disruption"
"Rrp7a","74778","chr15","-",83113433,83122801,83130800,83147800,"N-1-10",FALSE,FALSE,NA,FALSE,"chr15",83144550,83144650,83144600,61,"-",21799,TRUE,FALSE,FALSE,"distant",83122801,-21799,FALSE,NA,-232.7,FALSE,"disruption"
"Sdc3","20970","chr4","+",130792537,130826319,130739600,130778600,"B-3-1",FALSE,FALSE,NA,FALSE,"chr4",130739550,130739650,130739600,488,"+",52937,TRUE,FALSE,TRUE,"distant",130792537,-52937,FALSE,NA,-156.7,FALSE,"disruption"
"Sdc3","20970","chr4","+",130792537,130826319,130739600,130778600,"B3-5",FALSE,FALSE,NA,FALSE,"chr4",130753550,130753650,130753600,266,"+",38937,TRUE,FALSE,TRUE,"distant",130792537,-38937,FALSE,NA,-115.26,FALSE,"disruption"
"Sdc3","20970","chr4","+",130792537,130826319,130739600,130778600,"N-1-10",FALSE,FALSE,NA,FALSE,"chr4",130761750,130761850,130761800,128,"-",30737,TRUE,FALSE,FALSE,"distant",130792537,-30737,FALSE,NA,-90.99,FALSE,"disruption"
"Sdc3","20970","chr4","+",130792537,130826319,130739600,130778600,"N-B09",TRUE,TRUE,"CMZ104",FALSE,"chr4",130762750,130762850,130762800,9810,"-",29737,TRUE,FALSE,FALSE,"distant",130792537,-29737,FALSE,NA,-88.03,FALSE,"disruption"
"Sdc3","20970","chr4","+",130792537,130826319,130739600,130778600,"B-B09",TRUE,TRUE,"CMZ104",FALSE,"chr4",130762750,130762850,130762800,19050,"-",29737,TRUE,FALSE,FALSE,"distant",130792537,-29737,FALSE,NA,-88.03,FALSE,"disruption"
"Sdc3","20970","chr4","+",130792537,130826319,130739600,130778600,"B3-2-22",TRUE,TRUE,"CMZ347",FALSE,"chr4",130772050,130772150,130772100,13522,"+",20437,TRUE,FALSE,TRUE,"distant",130792537,-20437,FALSE,NA,-60.5,FALSE,"disruption"
"Sdc3","20970","chr4","+",130792537,130826319,130739600,130778600,"N3-2-22",TRUE,TRUE,"CMZ347",FALSE,"chr4",130772050,130772150,130772100,7361,"+",20437,TRUE,FALSE,TRUE,"distant",130792537,-20437,FALSE,NA,-60.5,FALSE,"disruption"
"Sdhd","66925","chr9","-",50596357,50603812,50601500,50618500,"N-A02",FALSE,TRUE,"CMZ181",FALSE,"chr9",50601450,50601550,50601500,14707,"-",0,FALSE,FALSE,FALSE,"intronic_opposite",50603812,2312,FALSE,1,31.01,FALSE,"disruption"
"Sdhd","66925","chr9","-",50596357,50603812,50601500,50618500,"B-A02",FALSE,TRUE,"CMZ181",FALSE,"chr9",50601450,50601550,50601500,1036,"-",0,FALSE,FALSE,FALSE,"intronic_opposite",50603812,2312,FALSE,1,31.01,FALSE,"disruption"
"Sdhd","66925","chr9","-",50596357,50603812,50601500,50618500,"B3-1",FALSE,FALSE,NA,FALSE,"chr9",50606450,50606550,50606500,2546,"-",2688,TRUE,FALSE,FALSE,"distant",50603812,-2688,FALSE,NA,-36.06,FALSE,"disruption"
"Sdhd","66925","chr9","-",50596357,50603812,50601500,50618500,"N3-c-14",FALSE,FALSE,NA,FALSE,"chr9",50608350,50608450,50608400,1086,"+",4588,TRUE,FALSE,TRUE,"distant",50603812,-4588,FALSE,NA,-61.54,FALSE,"disruption"
"Sdhd","66925","chr9","-",50596357,50603812,50601500,50618500,"N-B07",TRUE,TRUE,"CMZ107",FALSE,"chr9",50616050,50616150,50616100,7912,"-",12288,TRUE,FALSE,FALSE,"distant",50603812,-12288,FALSE,NA,-164.83,FALSE,"disruption"
"Sec16a","227648","chr2","-",26409431,26445216,26388200,26497200,"B3-3",FALSE,FALSE,NA,FALSE,"chr2",26388150,26388250,26388200,942,"+",21231,TRUE,FALSE,TRUE,"distant",26445216,57016,FALSE,NA,159.33,FALSE,"disruption"
"Sec16a","227648","chr2","-",26409431,26445216,26388200,26497200,"N3-1-13",FALSE,TRUE,"CMZ182,CMZ357",FALSE,"chr2",26405350,26405450,26405400,868,"-",4031,TRUE,FALSE,FALSE,"distant",26445216,39816,FALSE,NA,111.26,FALSE,"disruption"
"Sec16a","227648","chr2","-",26409431,26445216,26388200,26497200,"B-A07",FALSE,TRUE,"CMZ182,CMZ357",FALSE,"chr2",26405350,26405450,26405400,2119,"-",4031,TRUE,FALSE,FALSE,"distant",26445216,39816,FALSE,NA,111.26,FALSE,"disruption"
"Sec16a","227648","chr2","-",26409431,26445216,26388200,26497200,"N-3-4",FALSE,FALSE,NA,FALSE,"chr2",26417050,26417150,26417100,9676,"-",0,FALSE,FALSE,FALSE,"intronic_opposite",26445216,28116,FALSE,32,78.57,FALSE,"disruption"
"Sec16a","227648","chr2","-",26409431,26445216,26388200,26497200,"N3-21",FALSE,FALSE,NA,FALSE,"chr2",26417050,26417150,26417100,15269,"-",0,FALSE,FALSE,FALSE,"intronic_opposite",26445216,28116,FALSE,32,78.57,FALSE,"disruption"
"Sec16a","227648","chr2","-",26409431,26445216,26388200,26497200,"B-3-4",FALSE,FALSE,NA,FALSE,"chr2",26417050,26417150,26417100,1436,"-",0,FALSE,FALSE,FALSE,"intronic_opposite",26445216,28116,FALSE,32,78.57,FALSE,"disruption"
"Sec16a","227648","chr2","-",26409431,26445216,26388200,26497200,"B3-21",FALSE,FALSE,NA,FALSE,"chr2",26417050,26417150,26417100,5738,"-",0,FALSE,FALSE,FALSE,"intronic_opposite",26445216,28116,FALSE,32,78.57,FALSE,"disruption"
"Sec16a","227648","chr2","-",26409431,26445216,26388200,26497200,"B-3-1",FALSE,FALSE,NA,FALSE,"chr2",26432550,26432650,26432600,3379,"+",0,FALSE,FALSE,TRUE,"intronic_same",26445216,12616,FALSE,12,35.25,FALSE,"disruption"
